trade_time,price,price_change,volume,成交金额,trade_type,trade_date,stock_code
11:05:43,38.8,0.0,6,23280,买盘,2005-03-03,sh603200
11:05:45,38.8,0.0,7,27160,买盘,2005-03-03,sh603200
11:05:48,38.77,-0.03,25,96945,卖盘,2005-03-03,sh603200
11:05:52,38.8,0.03,12,46558,买盘,2005-03-03,sh603200
11:05:54,38.79,-0.01,14,54307,卖盘,2005-03-03,sh603200
11:05:57,38.79,0.0,45,174574,卖盘,2005-03-03,sh603200
11:06:01,38.79,0.0,3,11637,卖盘,2005-03-03,sh603200
11:06:04,38.8,0.01,83,321817,买盘,2005-03-03,sh603200
11:06:07,38.8,0.0,9,34913,买盘,2005-03-03,sh603200
11:06:09,38.8,0.0,5,19400,买盘,2005-03-03,sh603200
11:06:12,38.8,0.0,94,364720,买盘,2005-03-03,sh603200
11:06:15,38.84,0.04,42,162968,买盘,2005-03-03,sh603200
11:06:21,38.84,0.0,11,42724,买盘,2005-03-03,sh603200
11:06:28,38.85,0.01,9,34959,买盘,2005-03-03,sh603200
11:06:30,38.85,0.0,4,15540,卖盘,2005-03-03,sh603200
11:06:33,38.85,0.0,16,62193,卖盘,2005-03-03,sh603200
11:06:37,38.88,0.03,1,3888,买盘,2005-03-03,sh603200
11:06:40,38.88,0.0,17,66051,买盘,2005-03-03,sh603200
11:06:43,38.85,-0.03,2,7770,卖盘,2005-03-03,sh603200
11:06:46,38.88,0.03,6,23328,买盘,2005-03-03,sh603200
11:06:48,38.88,0.0,3,12088,买盘,2005-03-03,sh603200
11:06:51,38.88,0.0,5,19440,卖盘,2005-03-03,sh603200
11:06:55,38.92,0.04,7,27240,买盘,2005-03-03,sh603200
11:06:57,38.92,0.0,6,23344,买盘,2005-03-03,sh603200
11:07:09,38.99,0.07,4,15596,买盘,2005-03-03,sh603200
11:07:15,39.0,0.01,3,11700,买盘,2005-03-03,sh603200
11:07:18,39.0,0.0,12,46800,买盘,2005-03-03,sh603200
11:07:21,39.0,0.0,67,261300,买盘,2005-03-03,sh603200
11:07:24,39.0,0.0,14,54600,买盘,2005-03-03,sh603200
11:07:28,39.0,0.0,4,15601,卖盘,2005-03-03,sh603200
11:07:33,39.0,0.0,8,31204,卖盘,2005-03-03,sh603200
11:07:37,39.01,0.01,10,39010,买盘,2005-03-03,sh603200
11:07:40,39.01,0.0,34,132630,买盘,2005-03-03,sh603200
11:07:43,39.01,0.0,20,78020,买盘,2005-03-03,sh603200
11:07:46,39.01,0.0,1,3901,买盘,2005-03-03,sh603200
11:07:48,39.0,-0.01,30,117000,卖盘,2005-03-03,sh603200
11:07:54,39.01,0.01,1,3901,买盘,2005-03-03,sh603200
11:07:57,39.01,0.0,13,50706,买盘,2005-03-03,sh603200
11:08:03,39.05,0.04,2,7806,中性盘,2005-03-03,sh603200
11:08:07,38.99,-0.06,19,74113,卖盘,2005-03-03,sh603200
11:08:09,39.05,0.06,18,70335,买盘,2005-03-03,sh603200
11:08:13,39.05,0.0,6,23430,卖盘,2005-03-03,sh603200
11:08:18,39.05,0.0,5,19525,买盘,2005-03-03,sh603200
11:08:22,39.05,0.0,12,46860,买盘,2005-03-03,sh603200
11:08:31,39.05,0.0,4,15608,买盘,2005-03-03,sh603200
11:08:34,39.05,0.0,16,62480,买盘,2005-03-03,sh603200
11:08:37,38.99,-0.06,105,409506,卖盘,2005-03-03,sh603200
11:08:42,38.99,0.0,4,15596,买盘,2005-03-03,sh603200
11:08:46,38.93,-0.06,14,54502,卖盘,2005-03-03,sh603200
11:08:51,38.89,-0.04,2,7778,卖盘,2005-03-03,sh603200
11:08:58,38.88,-0.01,6,23335,卖盘,2005-03-03,sh603200
11:09:10,38.88,0.0,23,89430,卖盘,2005-03-03,sh603200
11:09:13,38.89,0.01,9,35000,买盘,2005-03-03,sh603200
11:09:16,38.89,0.0,61,237229,卖盘,2005-03-03,sh603200
11:09:18,38.89,0.0,1,3889,卖盘,2005-03-03,sh603200
11:09:22,38.9,0.01,9,35005,买盘,2005-03-03,sh603200
11:09:24,38.89,-0.01,40,155561,卖盘,2005-03-03,sh603200
11:09:27,38.89,0.0,1,3889,买盘,2005-03-03,sh603200
11:09:30,38.88,-0.01,21,81656,卖盘,2005-03-03,sh603200
11:09:34,38.89,0.01,48,186640,买盘,2005-03-03,sh603200
11:09:36,38.82,-0.07,66,256003,卖盘,2005-03-03,sh603200
11:09:39,38.82,0.0,2,7764,买盘,2005-03-03,sh603200
11:09:43,38.81,-0.01,1,3881,卖盘,2005-03-03,sh603200
11:09:49,38.81,0.0,7,27168,卖盘,2005-03-03,sh603200
11:09:51,38.81,0.0,3,11643,卖盘,2005-03-03,sh603200
11:09:54,38.81,0.0,1,3881,买盘,2005-03-03,sh603200
11:09:58,38.8,-0.01,16,62094,卖盘,2005-03-03,sh603200
11:10:00,38.8,0.0,40,155200,卖盘,2005-03-03,sh603200
11:10:06,38.81,0.01,17,65960,买盘,2005-03-03,sh603200
11:10:10,38.8,-0.01,25,97000,卖盘,2005-03-03,sh603200
11:10:13,38.8,0.0,3,11640,卖盘,2005-03-03,sh603200
11:10:16,38.81,0.01,8,31049,买盘,2005-03-03,sh603200
11:10:18,38.8,-0.01,15,58208,卖盘,2005-03-03,sh603200
11:10:21,38.82,0.02,43,167352,买盘,2005-03-03,sh603200
11:10:28,38.82,0.0,1,3882,卖盘,2005-03-03,sh603200
11:10:31,38.87,0.05,33,128118,中性盘,2005-03-03,sh603200
11:10:34,38.82,-0.05,8,31078,卖盘,2005-03-03,sh603200
11:10:37,38.82,0.0,1,3882,卖盘,2005-03-03,sh603200
11:10:40,38.86,0.04,11,42706,买盘,2005-03-03,sh603200
11:10:45,38.83,-0.03,8,31087,卖盘,2005-03-03,sh603200
11:10:51,38.83,0.0,1,3883,中性盘,2005-03-03,sh603200
11:10:57,38.85,0.02,4,15540,买盘,2005-03-03,sh603200
11:11:04,38.85,0.0,7,27195,卖盘,2005-03-03,sh603200
11:11:06,38.85,0.0,4,15540,卖盘,2005-03-03,sh603200
11:11:09,38.86,0.01,6,23316,买盘,2005-03-03,sh603200
11:11:15,38.89,0.03,99,384709,买盘,2005-03-03,sh603200
11:11:21,38.9,0.01,7,27229,买盘,2005-03-03,sh603200
11:11:25,38.92,0.02,36,140112,买盘,2005-03-03,sh603200
11:11:27,38.92,0.0,28,109003,中性盘,2005-03-03,sh603200
11:11:30,38.93,0.01,4,15572,买盘,2005-03-03,sh603200
11:11:33,38.92,-0.01,10,38922,卖盘,2005-03-03,sh603200
11:11:36,38.93,0.01,1,3893,买盘,2005-03-03,sh603200
11:11:39,38.93,0.0,15,58385,买盘,2005-03-03,sh603200
11:11:43,38.93,0.0,11,42823,买盘,2005-03-03,sh603200
11:11:45,38.93,0.0,1,3893,卖盘,2005-03-03,sh603200
11:11:52,38.95,0.02,14,54530,买盘,2005-03-03,sh603200
11:11:54,38.95,0.0,10,38950,卖盘,2005-03-03,sh603200
11:11:57,38.98,0.03,2,7796,买盘,2005-03-03,sh603200
11:12:01,38.99,0.01,39,151998,买盘,2005-03-03,sh603200
11:12:04,38.96,-0.03,5,19484,卖盘,2005-03-03,sh603200
11:12:07,38.96,0.0,10,38960,买盘,2005-03-03,sh603200
11:12:10,38.96,0.0,9,35064,买盘,2005-03-03,sh603200
11:12:12,38.95,-0.01,42,163602,卖盘,2005-03-03,sh603200
11:12:15,38.95,0.0,1,3895,卖盘,2005-03-03,sh603200
11:12:21,38.95,0.0,2,7791,卖盘,2005-03-03,sh603200
11:12:24,38.95,0.0,56,218120,买盘,2005-03-03,sh603200
11:12:27,38.95,0.0,1,3895,买盘,2005-03-03,sh603200
11:12:34,38.95,0.0,4,15580,买盘,2005-03-03,sh603200
11:12:36,38.94,-0.01,16,62318,卖盘,2005-03-03,sh603200
11:12:39,38.94,0.0,8,31159,卖盘,2005-03-03,sh603200
11:12:49,38.95,0.01,5,19475,买盘,2005-03-03,sh603200
11:12:54,38.95,0.0,17,66215,买盘,2005-03-03,sh603200
11:12:57,38.94,-0.01,29,112926,卖盘,2005-03-03,sh603200
11:13:00,38.95,0.01,1,3895,买盘,2005-03-03,sh603200
11:13:04,38.94,-0.01,10,38943,卖盘,2005-03-03,sh603200
11:13:07,38.93,-0.01,6,23361,卖盘,2005-03-03,sh603200
11:13:09,38.95,0.02,3,11684,买盘,2005-03-03,sh603200
11:13:13,38.86,-0.09,265,1031391,卖盘,2005-03-03,sh603200
11:13:15,38.83,-0.03,2,7766,卖盘,2005-03-03,sh603200
11:13:19,38.83,0.0,29,111248,卖盘,2005-03-03,sh603200
11:13:21,38.83,0.0,8,32423,卖盘,2005-03-03,sh603200
11:13:27,38.78,-0.05,172,667011,卖盘,2005-03-03,sh603200
11:13:31,38.77,-0.01,10,38770,卖盘,2005-03-03,sh603200
11:13:33,38.75,-0.02,36,139653,卖盘,2005-03-03,sh603200
11:13:37,38.75,0.0,29,112369,卖盘,2005-03-03,sh603200
11:13:39,38.75,0.0,115,445120,买盘,2005-03-03,sh603200
11:13:42,38.75,0.0,2,7750,买盘,2005-03-03,sh603200
11:13:46,38.67,-0.08,76,294048,卖盘,2005-03-03,sh603200
11:13:48,38.66,-0.01,104,402067,卖盘,2005-03-03,sh603200
11:13:51,38.67,0.01,9,34799,买盘,2005-03-03,sh603200
11:13:55,38.6,-0.07,54,208445,卖盘,2005-03-03,sh603200
11:14:01,38.58,-0.02,12,46306,卖盘,2005-03-03,sh603200
11:14:04,38.56,-0.02,84,324063,卖盘,2005-03-03,sh603200
11:14:06,38.55,-0.01,35,134928,卖盘,2005-03-03,sh603200
11:14:10,38.52,-0.03,114,439263,卖盘,2005-03-03,sh603200
11:14:13,38.5,-0.02,623,2398338,卖盘,2005-03-03,sh603200
11:14:16,38.5,0.0,22,83349,买盘,2005-03-03,sh603200
11:14:19,38.49,-0.01,62,238660,卖盘,2005-03-03,sh603200
11:14:21,38.49,0.0,204,785205,卖盘,2005-03-03,sh603200
11:14:24,38.47,-0.02,42,161583,卖盘,2005-03-03,sh603200
11:14:28,38.47,0.0,7,26929,买盘,2005-03-03,sh603200
11:14:31,38.45,-0.02,11,42295,卖盘,2005-03-03,sh603200
11:14:33,38.47,0.02,60,230658,买盘,2005-03-03,sh603200
11:14:36,38.43,-0.04,116,445485,中性盘,2005-03-03,sh603200
11:14:40,38.4,-0.03,25,96014,中性盘,2005-03-03,sh603200
11:14:42,38.42,0.02,30,115286,卖盘,2005-03-03,sh603200
11:14:46,38.39,-0.03,84,322564,卖盘,2005-03-03,sh603200
11:14:48,38.42,0.03,41,157522,买盘,2005-03-03,sh603200
11:14:51,38.39,-0.03,37,142092,卖盘,2005-03-03,sh603200
11:14:54,38.42,0.03,66,253498,买盘,2005-03-03,sh603200
11:14:57,38.39,-0.03,113,433750,卖盘,2005-03-03,sh603200
11:15:00,38.4,0.01,28,107528,买盘,2005-03-03,sh603200
11:15:04,38.42,0.02,26,99889,买盘,2005-03-03,sh603200
11:15:06,38.4,-0.02,57,218890,卖盘,2005-03-03,sh603200
11:15:10,38.42,0.02,25,96038,买盘,2005-03-03,sh603200
11:15:12,38.42,0.0,39,149835,买盘,2005-03-03,sh603200
11:15:16,38.42,0.0,111,426385,买盘,2005-03-03,sh603200
11:15:19,38.42,0.0,30,115260,买盘,2005-03-03,sh603200
11:15:22,38.42,0.0,18,69142,买盘,2005-03-03,sh603200
11:15:25,38.43,0.01,37,142131,买盘,2005-03-03,sh603200
11:15:27,38.41,-0.02,6,23052,卖盘,2005-03-03,sh603200
11:15:31,38.42,0.01,63,242067,卖盘,2005-03-03,sh603200
11:15:33,38.43,0.01,10,37388,中性盘,2005-03-03,sh603200
11:15:36,38.43,0.0,8,30744,卖盘,2005-03-03,sh603200
11:15:39,38.43,0.0,8,30750,卖盘,2005-03-03,sh603200
11:15:43,38.45,0.02,84,323367,买盘,2005-03-03,sh603200
11:15:45,38.45,0.0,5,19225,买盘,2005-03-03,sh603200
11:15:49,38.45,0.0,36,138420,买盘,2005-03-03,sh603200
11:15:51,38.43,-0.02,31,119152,卖盘,2005-03-03,sh603200
11:15:54,38.45,0.02,14,53830,买盘,2005-03-03,sh603200
11:15:57,38.48,0.03,205,787877,买盘,2005-03-03,sh603200
11:16:01,38.48,0.0,38,146224,买盘,2005-03-03,sh603200
11:16:03,38.48,0.0,19,73110,买盘,2005-03-03,sh603200
11:16:07,38.48,0.0,16,61568,买盘,2005-03-03,sh603200
11:16:10,38.48,0.0,11,42328,买盘,2005-03-03,sh603200
11:16:12,38.45,-0.03,169,649978,卖盘,2005-03-03,sh603200
11:16:15,38.45,0.0,34,130730,买盘,2005-03-03,sh603200
11:16:18,38.43,-0.02,204,784457,卖盘,2005-03-03,sh603200
11:16:21,38.48,0.05,69,265331,买盘,2005-03-03,sh603200
11:16:24,38.48,0.0,29,111507,买盘,2005-03-03,sh603200
11:16:27,38.48,0.0,1,3848,买盘,2005-03-03,sh603200
11:16:30,38.48,0.0,21,80799,买盘,2005-03-03,sh603200
11:16:33,38.45,-0.03,28,107678,卖盘,2005-03-03,sh603200
11:16:36,38.45,0.0,16,61520,买盘,2005-03-03,sh603200
11:16:40,38.44,-0.01,12,46139,卖盘,2005-03-03,sh603200
11:16:42,38.44,0.0,44,169093,买盘,2005-03-03,sh603200
11:16:45,38.43,-0.01,14,53804,卖盘,2005-03-03,sh603200
11:16:48,38.43,0.0,70,269014,卖盘,2005-03-03,sh603200
11:16:51,38.43,0.0,46,176783,卖盘,2005-03-03,sh603200
11:16:57,38.44,0.01,13,49968,卖盘,2005-03-03,sh603200
11:17:00,38.44,0.0,4,15376,卖盘,2005-03-03,sh603200
11:17:06,38.45,0.01,34,130730,买盘,2005-03-03,sh603200
11:17:09,38.44,-0.01,23,88423,卖盘,2005-03-03,sh603200
11:17:12,38.43,-0.01,16,61501,卖盘,2005-03-03,sh603200
11:17:19,38.44,0.01,6,23062,买盘,2005-03-03,sh603200
11:17:21,38.43,-0.01,6,23065,卖盘,2005-03-03,sh603200
11:17:30,38.45,0.02,31,119139,买盘,2005-03-03,sh603200
11:17:37,38.45,0.0,44,169114,买盘,2005-03-03,sh603200
11:17:39,38.45,0.0,4,15380,买盘,2005-03-03,sh603200
11:17:43,38.45,0.0,5,19225,买盘,2005-03-03,sh603200
11:17:48,38.44,-0.01,18,69207,卖盘,2005-03-03,sh603200
11:17:52,38.45,0.01,1,3845,买盘,2005-03-03,sh603200
11:17:55,38.45,0.0,7,26915,买盘,2005-03-03,sh603200
11:17:57,38.45,0.0,3,11535,买盘,2005-03-03,sh603200
11:18:00,38.45,0.0,17,65359,买盘,2005-03-03,sh603200
11:18:04,38.45,0.0,19,73055,买盘,2005-03-03,sh603200
11:18:06,38.45,0.0,27,103815,买盘,2005-03-03,sh603200
11:18:09,38.45,0.0,99,380655,买盘,2005-03-03,sh603200
11:18:15,38.46,0.01,2,7691,中性盘,2005-03-03,sh603200
11:18:18,38.48,0.02,2,7696,买盘,2005-03-03,sh603200
11:18:21,38.48,0.0,56,215339,买盘,2005-03-03,sh603200
11:18:27,38.46,-0.02,22,84652,卖盘,2005-03-03,sh603200
11:18:31,38.48,0.02,30,115440,买盘,2005-03-03,sh603200
11:18:33,38.46,-0.02,18,69228,卖盘,2005-03-03,sh603200
11:18:36,38.46,0.0,13,50006,卖盘,2005-03-03,sh603200
11:18:40,38.48,0.02,30,115428,买盘,2005-03-03,sh603200
11:18:42,38.48,0.0,4,15392,买盘,2005-03-03,sh603200
11:18:45,38.48,0.0,50,192421,买盘,2005-03-03,sh603200
11:18:49,38.48,0.0,10,38480,买盘,2005-03-03,sh603200
11:18:51,38.48,0.0,12,46176,买盘,2005-03-03,sh603200
11:18:55,38.48,0.0,1,3848,卖盘,2005-03-03,sh603200
11:19:01,38.48,0.0,27,103906,卖盘,2005-03-03,sh603200
11:19:04,38.51,0.03,26,100092,买盘,2005-03-03,sh603200
11:19:06,38.5,-0.01,10,38524,卖盘,2005-03-03,sh603200
11:19:09,38.5,0.0,13,50050,买盘,2005-03-03,sh603200
11:19:16,38.51,0.01,2,7702,买盘,2005-03-03,sh603200
11:19:18,38.49,-0.02,17,65434,卖盘,2005-03-03,sh603200
11:19:21,38.51,0.02,29,111677,买盘,2005-03-03,sh603200
11:19:25,38.51,0.0,10,38510,买盘,2005-03-03,sh603200
11:19:30,38.5,-0.01,20,77041,卖盘,2005-03-03,sh603200
11:19:33,38.51,0.01,3,11551,买盘,2005-03-03,sh603200
11:19:42,38.6,0.09,21,81000,买盘,2005-03-03,sh603200
11:19:45,38.6,0.0,34,131240,买盘,2005-03-03,sh603200
11:19:48,38.55,-0.05,4,15420,卖盘,2005-03-03,sh603200
11:19:51,38.6,0.05,3,11570,买盘,2005-03-03,sh603200
11:19:58,38.6,0.0,14,53996,买盘,2005-03-03,sh603200
11:20:01,38.6,0.0,15,56472,买盘,2005-03-03,sh603200
11:20:03,38.55,-0.05,39,151783,卖盘,2005-03-03,sh603200
11:20:06,38.55,0.0,8,29414,买盘,2005-03-03,sh603200
11:20:12,38.61,0.06,9,34749,买盘,2005-03-03,sh603200
11:20:16,38.54,-0.07,47,182688,卖盘,2005-03-03,sh603200
11:20:19,38.54,0.0,10,38532,买盘,2005-03-03,sh603200
11:20:21,38.54,0.0,4,15416,买盘,2005-03-03,sh603200
11:20:27,38.54,0.0,1,3854,买盘,2005-03-03,sh603200
11:20:30,38.54,0.0,27,104058,买盘,2005-03-03,sh603200
11:20:33,38.53,-0.01,7,26970,卖盘,2005-03-03,sh603200
11:20:36,38.53,0.0,6,23118,买盘,2005-03-03,sh603200
11:20:39,38.53,0.0,1,3853,买盘,2005-03-03,sh603200
11:20:42,38.53,0.0,7,26971,买盘,2005-03-03,sh603200
11:20:46,38.54,0.01,4,15416,买盘,2005-03-03,sh603200
11:20:48,38.53,-0.01,44,169532,卖盘,2005-03-03,sh603200
11:20:52,38.54,0.01,34,129593,买盘,2005-03-03,sh603200
11:20:57,38.65,0.11,6,23157,买盘,2005-03-03,sh603200
11:21:00,38.54,-0.11,7,27044,卖盘,2005-03-03,sh603200
11:21:03,38.54,0.0,12,47674,卖盘,2005-03-03,sh603200
11:21:06,38.65,0.11,127,489176,买盘,2005-03-03,sh603200
11:21:10,38.65,0.0,10,38650,卖盘,2005-03-03,sh603200
11:21:13,38.65,0.0,14,55542,卖盘,2005-03-03,sh603200
11:21:16,38.65,0.0,20,77300,买盘,2005-03-03,sh603200
11:21:18,38.65,0.0,3,11585,买盘,2005-03-03,sh603200
11:21:21,38.65,0.0,7,27015,买盘,2005-03-03,sh603200
11:21:25,38.64,-0.01,12,46303,买盘,2005-03-03,sh603200
11:21:27,38.64,0.0,30,115827,买盘,2005-03-03,sh603200
11:21:33,38.63,-0.01,2,7726,中性盘,2005-03-03,sh603200
11:21:39,38.62,-0.01,8,30882,中性盘,2005-03-03,sh603200
11:21:42,38.55,-0.07,7,26991,卖盘,2005-03-03,sh603200
11:21:45,38.55,0.0,7,26983,买盘,2005-03-03,sh603200
11:21:48,38.55,0.0,7,26985,卖盘,2005-03-03,sh603200
11:21:51,38.6,0.05,9,34700,买盘,2005-03-03,sh603200
11:21:55,38.6,0.0,1,3860,买盘,2005-03-03,sh603200
11:21:57,38.6,0.0,8,30852,买盘,2005-03-03,sh603200
11:22:00,38.56,-0.04,13,50128,中性盘,2005-03-03,sh603200
11:22:03,38.51,-0.05,126,485553,卖盘,2005-03-03,sh603200
11:22:06,38.51,0.0,3,11551,买盘,2005-03-03,sh603200
11:22:09,38.51,0.0,32,123230,买盘,2005-03-03,sh603200
11:22:12,38.5,-0.01,6,23100,卖盘,2005-03-03,sh603200
11:22:15,38.51,0.01,13,50063,买盘,2005-03-03,sh603200
11:22:21,38.5,-0.01,292,1123937,卖盘,2005-03-03,sh603200
11:22:24,38.5,0.0,22,84700,买盘,2005-03-03,sh603200
11:22:27,38.51,0.01,5,19248,买盘,2005-03-03,sh603200
11:22:30,38.5,-0.01,72,277046,买盘,2005-03-03,sh603200
11:22:33,38.5,0.0,10,38500,买盘,2005-03-03,sh603200
11:22:37,38.5,0.0,8,30800,买盘,2005-03-03,sh603200
11:22:40,38.49,-0.01,1,3849,卖盘,2005-03-03,sh603200
11:22:42,38.46,-0.03,19,73097,卖盘,2005-03-03,sh603200
11:22:45,38.49,0.03,1,3849,买盘,2005-03-03,sh603200
11:22:48,38.46,-0.03,4,15386,卖盘,2005-03-03,sh603200
11:22:52,38.46,0.0,75,288407,卖盘,2005-03-03,sh603200
11:22:54,38.45,-0.01,221,849745,卖盘,2005-03-03,sh603200
11:22:57,38.45,0.0,19,73044,买盘,2005-03-03,sh603200
11:23:00,38.44,-0.01,12,46122,卖盘,2005-03-03,sh603200
11:23:03,38.45,0.01,14,53826,买盘,2005-03-03,sh603200
11:23:06,38.43,-0.02,7,26902,卖盘,2005-03-03,sh603200
11:23:10,38.43,0.0,3,11529,卖盘,2005-03-03,sh603200
11:23:12,38.42,-0.01,5,19211,卖盘,2005-03-03,sh603200
11:23:16,38.42,0.0,3,11528,卖盘,2005-03-03,sh603200
11:23:18,38.41,-0.01,25,96028,卖盘,2005-03-03,sh603200
11:23:21,38.4,-0.01,62,236728,卖盘,2005-03-03,sh603200
11:23:24,38.4,0.0,20,76803,卖盘,2005-03-03,sh603200
11:23:28,38.42,0.02,29,111373,买盘,2005-03-03,sh603200
11:23:31,38.4,-0.02,160,614372,卖盘,2005-03-03,sh603200
11:23:33,38.4,0.0,24,92160,买盘,2005-03-03,sh603200
11:23:37,38.36,-0.04,194,745708,卖盘,2005-03-03,sh603200
11:23:39,38.36,0.0,8,30686,买盘,2005-03-03,sh603200
11:23:42,38.35,-0.01,84,322141,卖盘,2005-03-03,sh603200
11:23:46,38.35,0.0,85,325977,卖盘,2005-03-03,sh603200
11:23:48,38.35,0.0,25,95869,买盘,2005-03-03,sh603200
11:23:52,38.35,0.0,12,46019,买盘,2005-03-03,sh603200
11:23:54,38.33,-0.02,26,99660,卖盘,2005-03-03,sh603200
11:23:57,38.35,0.02,4,15338,买盘,2005-03-03,sh603200
11:24:01,38.34,-0.01,25,95837,卖盘,2005-03-03,sh603200
11:24:04,38.34,0.0,11,42174,买盘,2005-03-03,sh603200
11:24:06,38.32,-0.02,108,413944,卖盘,2005-03-03,sh603200
11:24:09,38.32,0.0,6,22994,卖盘,2005-03-03,sh603200
11:24:12,38.33,0.01,28,107308,买盘,2005-03-03,sh603200
11:24:15,38.32,-0.01,138,528816,卖盘,2005-03-03,sh603200
11:24:19,38.32,0.0,12,45977,买盘,2005-03-03,sh603200
11:24:21,38.3,-0.02,95,363994,卖盘,2005-03-03,sh603200
11:24:25,38.31,0.01,59,225973,买盘,2005-03-03,sh603200
11:24:28,38.3,-0.01,37,141713,卖盘,2005-03-03,sh603200
11:24:30,38.3,0.0,192,735376,卖盘,2005-03-03,sh603200
11:24:34,38.3,0.0,53,202906,买盘,2005-03-03,sh603200
11:24:36,38.28,-0.02,2,7656,卖盘,2005-03-03,sh603200
11:24:40,38.28,0.0,34,130153,卖盘,2005-03-03,sh603200
11:24:42,38.29,0.01,32,122486,买盘,2005-03-03,sh603200
11:24:46,38.27,-0.02,48,183674,卖盘,2005-03-03,sh603200
11:24:49,38.26,-0.01,31,118626,卖盘,2005-03-03,sh603200
11:24:51,38.26,0.0,100,382635,卖盘,2005-03-03,sh603200
11:24:54,38.25,-0.01,94,359617,卖盘,2005-03-03,sh603200
11:24:57,38.25,0.0,73,279226,卖盘,2005-03-03,sh603200
11:25:00,38.25,0.0,28,107107,卖盘,2005-03-03,sh603200
11:25:04,38.25,0.0,16,61200,卖盘,2005-03-03,sh603200
11:25:07,38.22,-0.03,64,244704,卖盘,2005-03-03,sh603200
11:25:10,38.2,-0.02,66,252175,卖盘,2005-03-03,sh603200
11:25:12,38.21,0.01,66,252127,卖盘,2005-03-03,sh603200
11:25:15,38.18,-0.03,704,2689104,卖盘,2005-03-03,sh603200
11:25:18,38.2,0.02,114,435319,买盘,2005-03-03,sh603200
11:25:21,38.17,-0.03,27,103059,卖盘,2005-03-03,sh603200
11:25:25,38.16,-0.01,37,141219,卖盘,2005-03-03,sh603200
11:25:27,38.16,0.0,66,251885,卖盘,2005-03-03,sh603200
11:25:31,38.16,0.0,33,125889,买盘,2005-03-03,sh603200
11:25:34,38.14,-0.02,32,122054,卖盘,2005-03-03,sh603200
11:25:37,38.13,-0.01,33,125824,卖盘,2005-03-03,sh603200
11:25:40,38.1,-0.03,144,548661,卖盘,2005-03-03,sh603200
11:25:42,38.08,-0.02,177,674307,卖盘,2005-03-03,sh603200
11:25:45,38.08,0.0,59,224628,卖盘,2005-03-03,sh603200
11:25:48,38.06,-0.02,14,53293,卖盘,2005-03-03,sh603200
11:25:52,38.04,-0.02,235,893731,卖盘,2005-03-03,sh603200
11:25:55,38.03,-0.01,321,1220935,中性盘,2005-03-03,sh603200
11:25:58,38.04,0.01,280,1064767,中性盘,2005-03-03,sh603200
11:26:00,38.03,-0.01,310,1176700,卖盘,2005-03-03,sh603200
11:26:03,38.0,-0.03,257,976754,卖盘,2005-03-03,sh603200
11:26:06,38.0,0.0,220,836140,卖盘,2005-03-03,sh603200
11:26:09,38.04,0.04,165,627140,买盘,2005-03-03,sh603200
11:26:12,38.14,0.1,284,1081967,买盘,2005-03-03,sh603200
11:26:16,38.17,0.03,83,316532,买盘,2005-03-03,sh603200
11:26:18,38.26,0.09,100,381959,买盘,2005-03-03,sh603200
11:26:22,38.39,0.13,140,536524,买盘,2005-03-03,sh603200
11:26:25,38.42,0.03,205,787180,买盘,2005-03-03,sh603200
11:26:28,38.51,0.09,83,319274,买盘,2005-03-03,sh603200
11:26:30,38.5,-0.01,4,15401,卖盘,2005-03-03,sh603200
11:26:33,38.58,0.08,13,50154,买盘,2005-03-03,sh603200
11:26:36,38.5,-0.08,43,165467,买盘,2005-03-03,sh603200
11:26:39,38.44,-0.06,35,134649,卖盘,2005-03-03,sh603200
11:26:42,38.46,0.02,60,230720,买盘,2005-03-03,sh603200
11:26:46,38.44,-0.02,1,3844,中性盘,2005-03-03,sh603200
11:26:48,38.4,-0.04,32,123475,卖盘,2005-03-03,sh603200
11:26:51,38.4,0.0,25,96038,卖盘,2005-03-03,sh603200
11:26:55,38.4,0.0,28,107096,卖盘,2005-03-03,sh603200
11:26:57,38.46,0.06,171,658099,买盘,2005-03-03,sh603200
11:27:00,38.46,0.0,45,173070,卖盘,2005-03-03,sh603200
11:27:04,38.4,-0.06,92,353312,卖盘,2005-03-03,sh603200
11:27:06,38.4,0.0,12,46080,买盘,2005-03-03,sh603200
11:27:09,38.3,-0.1,3,11490,卖盘,2005-03-03,sh603200
11:27:12,38.3,0.0,16,61280,买盘,2005-03-03,sh603200
11:27:16,38.3,0.0,15,57426,买盘,2005-03-03,sh603200
11:27:18,38.26,-0.04,6,22972,中性盘,2005-03-03,sh603200
11:27:21,38.3,0.04,102,390660,买盘,2005-03-03,sh603200
11:27:24,38.3,0.0,18,69020,卖盘,2005-03-03,sh603200
11:27:28,38.3,0.0,180,689418,卖盘,2005-03-03,sh603200
11:27:30,38.33,0.03,67,256613,买盘,2005-03-03,sh603200
11:27:33,38.28,-0.05,57,218311,卖盘,2005-03-03,sh603200
11:27:37,38.28,0.0,18,68904,买盘,2005-03-03,sh603200
11:27:39,38.34,0.06,22,84306,买盘,2005-03-03,sh603200
11:27:42,38.29,-0.05,4,15321,卖盘,2005-03-03,sh603200
11:27:48,38.2,-0.09,92,351920,卖盘,2005-03-03,sh603200
11:27:52,38.2,0.0,11,42020,买盘,2005-03-03,sh603200
11:27:54,38.18,-0.02,17,64938,卖盘,2005-03-03,sh603200
11:27:57,38.2,0.02,51,194726,买盘,2005-03-03,sh603200
